11.33;-13.42;-11.77;10.12;63.43
50.05;97.66;83.52
18.5030517578125;130.04637145996094;137.0631866455078
118.20730972290039;122.60343170166016;180.09683227539062
7.4230124950408936;68.1405143737793;115.95792388916016
8.88608455657959;133.00338745117188;115.95792388916016
9.373775482177734;80.33278274536133;132.3166961669922
46.43827247619629;13.519146919250488;138.321044921875
46.43827247619629;186.6493682861328;138.321044921875
91.79351425170898;99.84041213989258;155.13320922851562
75.6997184753418;100.3281021118164;169.54359436035156
