-16.08;-2.53;34.33;11.56;43.45
125.81;98.12;128.11
188.35629272460938;99.84041213989258;128.11366271972656
188.84397888183594;99.84041213989258;150.93014526367188
145.92718505859375;14.006837844848633;150.93014526367188
145.92718505859375;186.16168212890625;150.93014526367188
104.47347640991211;67.6528205871582;167.74229431152344
104.47347640991211;133.00338745117188;167.74229431152344
126.9072494506836;130.56492614746094;172.54579162597656
116.66574478149414;80.33278274536133;176.14837646484375
67.89666748046875;77.89432907104492;180.35140991210938
