72.25;3.59;84.89;-21.38;60.64
80.68;131.97;110.55
64.97052192687988;132.51569366455078;176.14837646484375
100.57194900512695;69.11589431762695;197.16357421875
55.704397201538086;172.01864624023438;136.51974487304688
182.99168395996094;162.7525177001953;142.52407836914062
148.85333251953125;139.8310546875;146.12667846679688
75.21202850341797;176.40786743164062;149.72927856445312
140.56259155273438;149.09718322753906;165.34056091308594
17.176828384399414;123.73725891113281;165.34056091308594
55.21670722961426;115.93420791625977;170.7444610595703
