89.79;-11.89;75.54;10.15;52.78
129.47;73.5;112.88
76.67510223388672;38.391374588012695;137.72061157226562
37.17214775085449;47.65749931335449;143.12451171875
168.8486557006836;70.5789680480957;146.72711181640625
84.47815322875977;42.78059196472168;153.3319091796875
203.47470092773438;85.69738006591797;164.74012756347656
161.53329467773438;59.84977149963379;164.74012756347656
76.18741226196289;94.47581481933594;169.54359436035156
95.69504165649414;86.1850700378418;179.15054321289062
120.5672721862793;140.8064422607422;196.56314086914062
